timestamp,sql_file,source,task,llm,strategy,repetition,db_type,m1_executability,m2_schema_correct,m2_has_case_id,m2_has_activity,m2_has_timestamp,columns,column_types,row_count,latency_s,error_class,error_msg
2026-03-17T20:36:00.794684+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/gpt4o/zero_shot_r1.sql,llm,t5,gpt4o,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.796841+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/gpt4o/zero_shot_r2.sql,llm,t5,gpt4o,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.798969+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/gpt4o/zero_shot_r3.sql,llm,t5,gpt4o,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.800624+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/few_shot_r1.sql,llm,t5,llama3,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.802039+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/few_shot_r2.sql,llm,t5,llama3,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.803716+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/few_shot_r3.sql,llm,t5,llama3,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.805860+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/naive_r1.sql,llm,t5,llama3,naive,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,-1,0.002,,
2026-03-17T20:36:00.807839+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/naive_r2.sql,llm,t5,llama3,naive,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,-1,0.001,,
2026-03-17T20:36:00.809583+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/naive_r3.sql,llm,t5,llama3,naive,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,-1,0.001,,
2026-03-17T20:36:00.811416+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/schema_aware_r1.sql,llm,t5,llama3,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.813084+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/schema_aware_r2.sql,llm,t5,llama3,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.814573+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/schema_aware_r3.sql,llm,t5,llama3,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.815831+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/zero_shot_r1.sql,llm,t5,llama3,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.816920+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/zero_shot_r2.sql,llm,t5,llama3,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.817942+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t5/llama3/zero_shot_r3.sql,llm,t5,llama3,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.822751+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/few_shot_r1.sql,llm,t6,claude,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.004,,
2026-03-17T20:36:00.828683+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/few_shot_r2.sql,llm,t6,claude,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.004,,
2026-03-17T20:36:00.831859+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/few_shot_r3.sql,llm,t6,claude,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.839142+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/naive_r1.sql,llm,t6,claude,naive,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.006,,
2026-03-17T20:36:00.845404+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/naive_r2.sql,llm,t6,claude,naive,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.006,,
2026-03-17T20:36:00.851853+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/naive_r3.sql,llm,t6,claude,naive,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.006,,
2026-03-17T20:36:00.855216+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/schema_aware_r1.sql,llm,t6,claude,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.003,,
2026-03-17T20:36:00.857890+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/schema_aware_r2.sql,llm,t6,claude,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.860589+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/schema_aware_r3.sql,llm,t6,claude,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.863390+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/zero_shot_r1.sql,llm,t6,claude,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.866547+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/zero_shot_r2.sql,llm,t6,claude,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.003,,
2026-03-17T20:36:00.869627+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/claude/zero_shot_r3.sql,llm,t6,claude,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.871532+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/few_shot_r1.sql,llm,t6,gpt4o,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.873383+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/few_shot_r2.sql,llm,t6,gpt4o,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.875057+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/few_shot_r3.sql,llm,t6,gpt4o,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.875948+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/naive_r1.sql,llm,t6,gpt4o,naive,1,duckdb,0,0,False,False,False,,,0,0.0,syntax_error,Parser Error: syntax error at end of input
2026-03-17T20:36:00.878636+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/naive_r2.sql,llm,t6,gpt4o,naive,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.880873+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/naive_r3.sql,llm,t6,gpt4o,naive,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.882832+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/schema_aware_r1.sql,llm,t6,gpt4o,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.884387+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/schema_aware_r2.sql,llm,t6,gpt4o,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.885937+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/schema_aware_r3.sql,llm,t6,gpt4o,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.887714+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/zero_shot_r1.sql,llm,t6,gpt4o,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.889209+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/zero_shot_r2.sql,llm,t6,gpt4o,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.890721+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/gpt4o/zero_shot_r3.sql,llm,t6,gpt4o,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.892433+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/few_shot_r1.sql,llm,t6,llama3,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.894391+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/few_shot_r2.sql,llm,t6,llama3,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.895948+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/few_shot_r3.sql,llm,t6,llama3,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:00.896587+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/naive_r1.sql,llm,t6,llama3,naive,1,duckdb,0,0,False,False,False,,,0,0.0,syntax_error,Parser Error: syntax error at end of input
2026-03-17T20:36:00.897105+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/naive_r2.sql,llm,t6,llama3,naive,2,duckdb,0,0,False,False,False,,,0,0.0,syntax_error,Parser Error: syntax error at end of input
2026-03-17T20:36:00.898107+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/naive_r3.sql,llm,t6,llama3,naive,3,duckdb,0,0,False,False,False,,,0,0.001,other,"Binder Error: Table ""v"" does not have a column named ""admit_time""  Candidate bindings: : ""admitting_source_concept_id""  LINE 12:         v.admit_time,                  ^"
2026-03-17T20:36:00.900898+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/schema_aware_r1.sql,llm,t6,llama3,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.904741+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/schema_aware_r2.sql,llm,t6,llama3,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.003,,
2026-03-17T20:36:00.908499+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/schema_aware_r3.sql,llm,t6,llama3,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.911591+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/zero_shot_r1.sql,llm,t6,llama3,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.914175+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/zero_shot_r2.sql,llm,t6,llama3,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:00.919965+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t6/llama3/zero_shot_r3.sql,llm,t6,llama3,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.005,,
2026-03-17T20:36:03.105118+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/few_shot_r1.sql,llm,t1,claude,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.003,,
2026-03-17T20:36:03.108073+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/few_shot_r2.sql,llm,t1,claude,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:03.110547+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/few_shot_r3.sql,llm,t1,claude,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:03.114595+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/naive_r1.sql,llm,t1,claude,naive,1,duckdb,0,0,False,False,False,,,0,0.003,missing_table,"Catalog Error: Table with name care_site does not exist! Did you mean ""pg_description""?  LINE 8:     JOIN care_site cs ON vo.care_site_id = cs.care_site_id                  ^"
2026-03-17T20:36:03.115393+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/naive_r2.sql,llm,t1,claude,naive,2,duckdb,0,0,False,False,False,,,0,0.0,missing_table,"Catalog Error: Table with name care_site does not exist! Did you mean ""pg_description""?  LINE 8:     JOIN care_site cs ON vo.care_site_id = cs.care_site_id                  ^"
2026-03-17T20:36:03.116184+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/naive_r3.sql,llm,t1,claude,naive,3,duckdb,0,0,False,False,False,,,0,0.0,missing_table,"Catalog Error: Table with name care_site does not exist! Did you mean ""pg_description""?  LINE 8:     JOIN care_site cs ON vo.care_site_id = cs.care_site_id                  ^"
2026-03-17T20:36:03.119068+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/schema_aware_r1.sql,llm,t1,claude,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:03.121818+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/schema_aware_r2.sql,llm,t1,claude,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:03.123991+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/schema_aware_r3.sql,llm,t1,claude,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.002,,
2026-03-17T20:36:03.129424+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/zero_shot_r1.sql,llm,t1,claude,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.005,,
2026-03-17T20:36:03.135018+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/zero_shot_r2.sql,llm,t1,claude,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.005,,
2026-03-17T20:36:03.140487+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/claude/zero_shot_r3.sql,llm,t1,claude,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.005,,
2026-03-17T20:36:03.142212+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/few_shot_r1.sql,llm,t1,gpt4o,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:03.143342+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/few_shot_r2.sql,llm,t1,gpt4o,few_shot,2,duckdb,0,0,False,False,False,,,0,0.0,other,Binder Error: Cannot compare values of type VARCHAR and BIGINT in IN/ANY/ALL clause - an explicit cast is required  LINE 28:   AND po.visit_detail_id IN (                                   ^
2026-03-17T20:36:03.144301+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/few_shot_r3.sql,llm,t1,gpt4o,few_shot,3,duckdb,0,0,False,False,False,,,0,0.0,other,Binder Error: Cannot compare values of type VARCHAR and BIGINT in IN/ANY/ALL clause - an explicit cast is required  LINE 28:   AND po.visit_detail_id IN (                                   ^
2026-03-17T20:36:03.145212+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/naive_r1.sql,llm,t1,gpt4o,naive,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.0,,
2026-03-17T20:36:03.146136+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/naive_r2.sql,llm,t1,gpt4o,naive,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.0,,
2026-03-17T20:36:03.147117+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/naive_r3.sql,llm,t1,gpt4o,naive,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.0,,
2026-03-17T20:36:03.148606+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/schema_aware_r1.sql,llm,t1,gpt4o,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:03.149979+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/schema_aware_r2.sql,llm,t1,gpt4o,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:03.151305+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/schema_aware_r3.sql,llm,t1,gpt4o,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
2026-03-17T20:36:03.152822+00:00,/sessions/admiring-cool-mayer/mnt/ELG with AI/experiment/outputs/t1/gpt4o/zero_shot_r1.sql,llm,t1,gpt4o,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,-1,0.001,,
