timestamp,sql_file,source,task,llm,strategy,repetition,db_type,m1_executability,m2_schema_correct,m2_has_case_id,m2_has_activity,m2_has_timestamp,columns,column_types,row_count,latency_s,error_class,error_msg
2026-03-05T12:39:33.973162+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/gpt4o/zero_shot_r1.sql,llm,t1,gpt4o,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.001,,
2026-03-05T12:39:33.974997+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/gpt4o/zero_shot_r2.sql,llm,t1,gpt4o,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.001,,
2026-03-05T12:39:33.976717+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/gpt4o/zero_shot_r3.sql,llm,t1,gpt4o,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.001,,
2026-03-05T12:39:33.979146+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/few_shot_r1.sql,llm,t1,llama3,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.002,,
2026-03-05T12:39:33.981350+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/few_shot_r2.sql,llm,t1,llama3,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.002,,
2026-03-05T12:39:33.983507+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/few_shot_r3.sql,llm,t1,llama3,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.001,,
2026-03-05T12:39:33.985449+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/schema_aware_r1.sql,llm,t1,llama3,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,1704,0.001,,
2026-03-05T12:39:33.993751+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/schema_aware_r2.sql,llm,t1,llama3,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,20151,0.007,,
2026-03-05T12:39:33.994744+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/schema_aware_r3.sql,llm,t1,llama3,schema_aware,3,duckdb,0,0,False,False,False,,,0,0.0,other,Binder Error: Cannot compare values of type VARCHAR and BIGINT in IN/ANY/ALL clause - an explicit cast is required  LINE 15: WHERE visit_detail_id IN (SELECT visit_detail_id FROM visit_detail WHERE visit_de...                                ^
2026-03-05T12:39:33.996573+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/zero_shot_r1.sql,llm,t1,llama3,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,1704,0.001,,
2026-03-05T12:39:33.998524+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/zero_shot_r2.sql,llm,t1,llama3,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,1704,0.001,,
2026-03-05T12:39:34.000244+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t1/llama3/zero_shot_r3.sql,llm,t1,llama3,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|DATE,1704,0.001,,
2026-03-05T12:39:34.001653+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/few_shot_r1.sql,llm,t2,claude,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.002941+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/few_shot_r2.sql,llm,t2,claude,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.004313+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/few_shot_r3.sql,llm,t2,claude,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.006347+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/schema_aware_r1.sql,llm,t2,claude,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.008140+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/schema_aware_r2.sql,llm,t2,claude,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.009642+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/schema_aware_r3.sql,llm,t2,claude,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.012867+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/zero_shot_r1.sql,llm,t2,claude,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.003,,
2026-03-05T12:39:34.014725+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/zero_shot_r2.sql,llm,t2,claude,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.016421+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/claude/zero_shot_r3.sql,llm,t2,claude,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.018184+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/few_shot_r1.sql,llm,t2,gpt4o,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.019754+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/few_shot_r2.sql,llm,t2,gpt4o,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.020850+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/few_shot_r3.sql,llm,t2,gpt4o,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.022927+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/schema_aware_r1.sql,llm,t2,gpt4o,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.024072+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/schema_aware_r2.sql,llm,t2,gpt4o,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.025180+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/schema_aware_r3.sql,llm,t2,gpt4o,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.026007+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/zero_shot_r1.sql,llm,t2,gpt4o,zero_shot,1,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 28:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.026766+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/zero_shot_r2.sql,llm,t2,gpt4o,zero_shot,2,duckdb,0,0,False,False,False,,,0,0.0,missing_column,"Binder Error: Referenced column ""visit_occurrence_id"" not found in FROM clause! Candidate bindings: ""drug_concept_id"", ""concept_class_id"", ""concept_code"", ""drug_exposure_count"", ""valid_end_DATE""  LINE 28:     visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.027844+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/gpt4o/zero_shot_r3.sql,llm,t2,gpt4o,zero_shot,3,duckdb,0,0,False,False,False,,,0,0.0,missing_column,"Binder Error: Referenced column ""visit_occurrence_id"" not found in FROM clause! Candidate bindings: ""drug_concept_id"", ""concept_class_id"", ""concept_code"", ""drug_exposure_count"", ""valid_end_DATE""  LINE 28:     visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.028777+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/few_shot_r1.sql,llm,t2,llama3,few_shot,1,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 30:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.029658+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/few_shot_r2.sql,llm,t2,llama3,few_shot,2,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 30:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.030357+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/few_shot_r3.sql,llm,t2,llama3,few_shot,3,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 30:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.031043+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/schema_aware_r1.sql,llm,t2,llama3,schema_aware,1,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 28:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.032333+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/schema_aware_r2.sql,llm,t2,llama3,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.033282+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/schema_aware_r3.sql,llm,t2,llama3,schema_aware,3,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 28:     de.visit_occurrence_id AS case_id,              ^"
2026-03-05T12:39:34.034419+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/zero_shot_r1.sql,llm,t2,llama3,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,0,0.001,,
2026-03-05T12:39:34.035132+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/zero_shot_r2.sql,llm,t2,llama3,zero_shot,2,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""de"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 22:   de.visit_occurrence_id AS case_id,            ^"
2026-03-05T12:39:34.035807+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t2/llama3/zero_shot_r3.sql,llm,t2,llama3,zero_shot,3,duckdb,0,0,False,False,False,,,0,0.0,other,"Binder Error: Table ""dra"" does not have a column named ""visit_occurrence_id""  Candidate bindings: : ""person_id""  LINE 22:   dra.visit_occurrence_id AS case_id,            ^"
2026-03-05T12:39:34.144916+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/few_shot_r1.sql,llm,t3,claude,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338570,0.101,,
2026-03-05T12:39:34.251097+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/few_shot_r2.sql,llm,t3,claude,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338570,0.098,,
2026-03-05T12:39:34.357520+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/few_shot_r3.sql,llm,t3,claude,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338570,0.098,,
2026-03-05T12:39:34.395443+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/schema_aware_r1.sql,llm,t3,claude,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,101816,0.034,,
2026-03-05T12:39:34.431678+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/schema_aware_r2.sql,llm,t3,claude,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,101816,0.033,,
2026-03-05T12:39:34.467002+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/schema_aware_r3.sql,llm,t3,claude,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,101816,0.032,,
2026-03-05T12:39:34.475068+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/zero_shot_r1.sql,llm,t3,claude,zero_shot,1,duckdb,0,0,False,False,False,,,0,0.007,missing_table,"Catalog Error: Table with name concept_ancestor does not exist! Did you mean ""concept_relationship""?  LINE 47:     JOIN concept_ancestor ca ON c.concept_id = ca.descendant_concept...                   ^"
2026-03-05T12:39:34.475981+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/zero_shot_r2.sql,llm,t3,claude,zero_shot,2,duckdb,0,0,False,False,False,,,0,0.0,missing_table,"Catalog Error: Table with name concept_ancestor does not exist! Did you mean ""concept_relationship""?  LINE 47:     JOIN concept_ancestor ca ON c.concept_id = ca.descendant_concept...                   ^"
2026-03-05T12:39:34.476847+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/claude/zero_shot_r3.sql,llm,t3,claude,zero_shot,3,duckdb,0,0,False,False,False,,,0,0.0,missing_table,"Catalog Error: Table with name concept_ancestor does not exist! Did you mean ""concept_relationship""?  LINE 47:     JOIN concept_ancestor ca ON c.concept_id = ca.descendant_concept...                   ^"
2026-03-05T12:39:34.633638+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/few_shot_r1.sql,llm,t3,gpt4o,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,369940,0.144,,
2026-03-05T12:39:34.753989+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/few_shot_r2.sql,llm,t3,gpt4o,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,369940,0.111,,
2026-03-05T12:39:34.899371+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/few_shot_r3.sql,llm,t3,gpt4o,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,406398,0.134,,
2026-03-05T12:39:35.166769+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/schema_aware_r1.sql,llm,t3,gpt4o,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,744948,0.249,,
2026-03-05T12:39:35.384627+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/schema_aware_r2.sql,llm,t3,gpt4o,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,677100,0.202,,
2026-03-05T12:39:35.598346+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/schema_aware_r3.sql,llm,t3,gpt4o,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,677100,0.198,,
2026-03-05T12:39:35.699124+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/zero_shot_r1.sql,llm,t3,gpt4o,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338550,0.093,,
2026-03-05T12:39:35.799319+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/zero_shot_r2.sql,llm,t3,gpt4o,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338550,0.092,,
2026-03-05T12:39:35.905530+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/gpt4o/zero_shot_r3.sql,llm,t3,gpt4o,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,338567,0.097,,
2026-03-05T12:39:35.920513+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/few_shot_r1.sql,llm,t3,llama3,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.011,,
2026-03-05T12:39:36.045825+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/few_shot_r2.sql,llm,t3,llama3,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,406398,0.115,,
2026-03-05T12:39:36.059043+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/few_shot_r3.sql,llm,t3,llama3,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.011,,
2026-03-05T12:39:36.071459+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/schema_aware_r1.sql,llm,t3,llama3,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.011,,
2026-03-05T12:39:36.083361+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/schema_aware_r2.sql,llm,t3,llama3,schema_aware,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.01,,
2026-03-05T12:39:36.098727+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/schema_aware_r3.sql,llm,t3,llama3,schema_aware,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.013,,
2026-03-05T12:39:36.112267+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/zero_shot_r1.sql,llm,t3,llama3,zero_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.012,,
2026-03-05T12:39:36.125191+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/zero_shot_r2.sql,llm,t3,llama3,zero_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.011,,
2026-03-05T12:39:36.138245+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t3/llama3/zero_shot_r3.sql,llm,t3,llama3,zero_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,36475,0.011,,
2026-03-05T12:39:36.260202+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t4/claude/few_shot_r1.sql,llm,t4,claude,few_shot,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,379283,0.112,,
2026-03-05T12:39:36.377939+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t4/claude/few_shot_r2.sql,llm,t4,claude,few_shot,2,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,379283,0.108,,
2026-03-05T12:39:36.498235+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t4/claude/few_shot_r3.sql,llm,t4,claude,few_shot,3,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,379283,0.111,,
2026-03-05T12:39:36.613262+00:00,/sessions/sharp-zealous-bardeen/mnt/ELG with AI/experiment/outputs/t4/claude/schema_aware_r1.sql,llm,t4,claude,schema_aware,1,duckdb,1,1,True,True,True,case_id|activity|timestamp,BIGINT|VARCHAR|TIMESTAMP,376562,0.106,,
